origin,season,color_name,size,application,bag_type,fabric,finishing,fit,foulard_type,outside_type,print,style,top_type,weather,nivel,dress/jumpsuit,grupo
OWN_PRODUCTION,9,blue_dark,X4XL,freetime,,artificial,,straight,,,sheets,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XL,freetime,,artificial,,straight,,,sheets,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXL,freetime,,artificial,,straight,,,sheets,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXXL,freetime,,artificial,,straight,,,sheets,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,khaki,L,freetime,,artificial,,straight,,,camouflage,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,khaki,X4XL,freetime,,artificial,,straight,,,camouflage,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,khaki,XL,freetime,,artificial,,straight,,,camouflage,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,khaki,XXL,freetime,,artificial,,straight,,,camouflage,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,khaki,XXXL,freetime,,artificial,,straight,,,camouflage,boho,tops,warm_season,2,False,
WHOLE_SALE,8,camel,M,freetime,,cotton_tshirt,shiny,straight,,,smooth,classic,t-shirts,cold_season,2,False,
WHOLE_SALE,8,camel,S,freetime,,cotton_tshirt,shiny,straight,,,smooth,classic,t-shirts,cold_season,2,False,
NO_MAINSTREAM,9,black,L,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,M,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,S,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,L,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,M,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,S,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,ecru,L,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,ecru,M,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,ecru,S,freetime,,cotton_tshirt,,straight,,,smooth,boho,t-shirts,warm_season,2,False,
WHOLE_SALE,9,blue_dark,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,blue_dark,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,blue_dark,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,brown,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,brown,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,brown,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm_season,2,False,
WHOLE_SALE,9,gold,L,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,gold,M,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,gold,S,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,khaki,L,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,khaki,M,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,khaki,S,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,nude,L,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,nude,M,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
WHOLE_SALE,9,nude,S,freetime,,cotton_tshirt,metallic,loose,,,smooth,night,t-shirts,warm_season,2,False,
MAINSTREAM,9,pink,L,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,pink,M,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,pink,S,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,pink,XL,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,pink,XS,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,yellow,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,yellow,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,yellow,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,yellow,XL,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,blue_dark,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,blue_dark,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,blue_dark,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,blue_dark,XL,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,blue_dark,XS,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,ecru,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,ecru,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,ecru,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,ecru,XL,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,ecru,XS,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,green_dark,L,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,green_dark,M,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,green_dark,S,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,blue,L,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,blue,M,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,blue,S,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,red,L,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,red,M,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,red,S,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,pale_pink,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,pale_pink,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,pale_pink,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,pale_pink,XS,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,XS,freetime,,cotton_tshirt,touchable,straight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,L,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,M,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,S,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,XS,freetime,,cotton_tshirt,touchable,loose,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,black,L,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,M,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,S,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,XL,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,XS,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,white,L,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,white,M,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,white,S,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,white,XL,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,white,XS,freetime,,synthetic,,loose,,,smooth,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,L,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,black,M,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,black,S,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,black,XL,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,black,XS,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,black,XXL,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,L,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,M,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,S,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,XL,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,XS,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
MAINSTREAM,9,ecru,XXL,freetime,,cotton_tshirt,ribbed,tight,,,smooth,street,t-shirts,cold_season,2,False,
WHOLE_SALE,9,green_light,L,freetime,,cotton_tshirt,touchable,straight,,,printed,boho,t-shirts,warm_season,2,False,
WHOLE_SALE,9,green_light,M,freetime,,cotton_tshirt,touchable,straight,,,printed,boho,t-shirts,warm_season,2,False,
WHOLE_SALE,9,green_light,S,freetime,,cotton_tshirt,touchable,straight,,,printed,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,yellow,L,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,M,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,S,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,X4XL,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,XL,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,XS,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,XXL,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,yellow,XXXL,freetime,,cotton_tshirt,touchable,straight,,,horizontal_stripes,casual,t-shirts,warm,2,False,
MAINSTREAM,9,black,XL,freetime,,cotton_tshirt,touchable,loose,,,smooth,street,t-shirts,warm_season,2,False,
MAINSTREAM,9,black,XXXL,freetime,,cotton_tshirt,touchable,loose,,,smooth,street,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,X4XL,freetime,,cotton_tshirt,,straight,,,polka_dot,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXL,freetime,,cotton_tshirt,,straight,,,polka_dot,classic,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXXL,freetime,,cotton_tshirt,,straight,,,polka_dot,classic,tops,warm_season,2,False,
MAINSTREAM,9,blue_dark,L,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,M,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,S,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,XL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,XS,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,XXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,XXXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,L,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,M,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,S,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,XL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,XS,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,XXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,garnet,XXXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,L,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,M,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,S,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,XL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,XS,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,XXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,white,XXXL,freetime,,lace,,loose,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,L,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,M,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,S,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,XL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,XS,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,XXL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,XXXL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,L,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,M,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,S,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,XL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,XS,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,XXL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,garnet,XXXL,freetime,,jersey,,straight,,,horizontal_stripes,boho,t-shirts,warm,2,False,
MAINSTREAM,9,blue_dark,S,freetime,,cotton_tshirt,touchable,loose,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
MAINSTREAM,9,blue_dark,XXL,freetime,,cotton_tshirt,touchable,loose,,,horizontal_stripes,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,green,L,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,green,M,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,green,S,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,green,XL,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,green,XS,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,khaki,L,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,khaki,M,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,khaki,S,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,khaki,XL,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
MAINSTREAM,7,khaki,XS,freetime,,cotton_tshirt,,straight,,,smooth,casual,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,blue,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,blue,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,blue,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,blue,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,blue,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,brown,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,brown,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,brown,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,brown,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,brown,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,yellow,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,yellow,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,yellow,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,yellow,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,7,yellow,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,black,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,khaki,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,khaki,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,khaki,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,khaki,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,khaki,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,L,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,M,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,S,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,XL,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
NO_MAINSTREAM,9,white,XS,freetime,,cotton_tshirt,transparent,straight,,,horizontal_stripes,boho,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,S,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,XL,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,XS,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,black,XXL,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,blue_dark,L,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
MAINSTREAM,7,blue_dark,M,freetime,,cotton_tshirt,touchable,straight,,,smooth,classic,t-shirts,warm_season,2,False,
